AutoCtr,Order,OtherOrders,CommonAncestor
8015,Perciformes/Zoarcoidei,Notacanthiformes,252
8016,Perciformes/Zoarcoidei,Anguilliformes,252
8017,Perciformes/Zoarcoidei,Saccopharyngiformes,252
8018,Perciformes/Zoarcoidei,Hiodontiformes,223
8019,Perciformes/Zoarcoidei,Osteoglossiformes,223
8020,Perciformes/Zoarcoidei,Clupeiformes,223
8021,Perciformes/Zoarcoidei,Alepocephaliformes,223
8022,Perciformes/Zoarcoidei,Gonorynchiformes,223
8023,Perciformes/Zoarcoidei,Cypriniformes,223
8024,Perciformes/Zoarcoidei,Characiformes,223
8025,Perciformes/Zoarcoidei,Gymnotiformes,223
8026,Perciformes/Zoarcoidei,Siluriformes,223
8027,Perciformes/Zoarcoidei,Lepidogalaxiiformes,209
8028,Perciformes/Zoarcoidei,Esociformes,186
8029,Perciformes/Zoarcoidei,Salmoniformes,186
8030,Perciformes/Zoarcoidei,Argentiniformes,178
8031,Perciformes/Zoarcoidei,Galaxiiformes,178
8032,Perciformes/Zoarcoidei,Stomiiformes,178
8033,Perciformes/Zoarcoidei,Osmeriformes,178
8034,Perciformes/Zoarcoidei,Ateleopodiformes,159
8035,Perciformes/Zoarcoidei,Aulopiformes,158
8036,Perciformes/Zoarcoidei,Myctophiformes,148
8037,Perciformes/Zoarcoidei,Polymixiiformes,143
8038,Perciformes/Zoarcoidei,Percopsiformes,143
8039,Perciformes/Zoarcoidei,Zeiformes,143
8040,Perciformes/Zoarcoidei,Stylephoriformes,143
8041,Perciformes/Zoarcoidei,Gadiformes,143
8042,Perciformes/Zoarcoidei,Lampriformes,139
8043,Perciformes/Zoarcoidei,Trachichthyiformes,130
8044,Perciformes/Zoarcoidei,Beryciformes,130
8045,Perciformes/Zoarcoidei,Holocentriformes,128
8046,Perciformes/Zoarcoidei,Ophidiiformes,119
8047,Perciformes/Zoarcoidei,Batrachoidiformes,114
8048,Perciformes/Zoarcoidei,Kurtiformes,112
8049,Perciformes/Zoarcoidei,Gobiiformes,112
8050,Perciformes/Zoarcoidei,Scombriformes,106
8051,Perciformes/Zoarcoidei,Syngnathiformes,106
8052,Perciformes/Zoarcoidei,Dactylopteriformes,106
8053,Perciformes/Zoarcoidei,Callionymiformes,106
8054,Perciformes/Zoarcoidei,Mulliformes,106
8055,Perciformes/Zoarcoidei,Synbranchiformes,103
8056,Perciformes/Zoarcoidei,Anabantiformes,103
8057,Perciformes/Zoarcoidei,Carangaria/misc,103
8058,Perciformes/Zoarcoidei,Carangiformes,103
8059,Perciformes/Zoarcoidei,Pleuronectiformes,103
8060,Perciformes/Zoarcoidei,Mugiliformes,103
8061,Perciformes/Zoarcoidei,Ovalentaria/misc,103
8062,Perciformes/Zoarcoidei,Gobiesociformes,103
8063,Perciformes/Zoarcoidei,Blenniiformes,103
8064,Perciformes/Zoarcoidei,Cichliformes,103
8065,Perciformes/Zoarcoidei,Beloniformes,103
8066,Perciformes/Zoarcoidei,Atheriniformes,103
8067,Perciformes/Zoarcoidei,Cyprinodontiformes,103
8068,Perciformes/Zoarcoidei,Perciformes/Percoidei,81
8069,Perciformes/Zoarcoidei,Perciformes/Bembropoidei,81
8070,Perciformes/Zoarcoidei,Perciformes/Percophoidei,81
8071,Perciformes/Zoarcoidei,Perciformes/Notothenioidei,81
8072,Perciformes/Zoarcoidei,Perciformes/Uranoscopoidei,81
8073,Perciformes/Zoarcoidei,Perciformes/Serranoidei,81
8074,Perciformes/Zoarcoidei,Perciformes/Scorpaenoidei,81
8075,Perciformes/Zoarcoidei,Perciformes/Gasterosteoidei,81
8076,Perciformes/Zoarcoidei,Perciformes/Cottoidei,81
8077,Perciformes/Zoarcoidei,Acropomatiformes,94
8078,Perciformes/Zoarcoidei,Centrarchiformes,94
8079,Perciformes/Zoarcoidei,Eupercaria/misc,94
8080,Perciformes/Zoarcoidei,Acanthuriformes,94
8081,Perciformes/Zoarcoidei,Lophiiformes,94
8082,Perciformes/Zoarcoidei,Tetraodontiformes,94
8083,Perciformes/Zoarcoidei,Coelacanthiformes,439
8084,Perciformes/Zoarcoidei,Ceratodontiformes,439
8085,Perciformes/Bembropoidei,Myxiniformes,500
8086,Perciformes/Bembropoidei,Petromyzontiformes,500
8087,Perciformes/Bembropoidei,Heterodontiformes,457
8088,Perciformes/Bembropoidei,Orectolobiformes,457
8089,Perciformes/Bembropoidei,Lamniformes,457
8090,Perciformes/Bembropoidei,Carcharhiniformes,457
8091,Perciformes/Bembropoidei,Hexanchiformes,457
8092,Perciformes/Bembropoidei,Squaliformes,457
8093,Perciformes/Bembropoidei,Echinorhiniformes,457
8094,Perciformes/Bembropoidei,Pristiophoriformes,457
8095,Perciformes/Bembropoidei,Squatiniformes,457
8096,Perciformes/Bembropoidei,Rajiformes,457
8097,Perciformes/Bembropoidei,Torpediniformes,457
8098,Perciformes/Bembropoidei,Rhinopristiformes,457
8099,Perciformes/Bembropoidei,Myliobatiformes,457
8100,Perciformes/Bembropoidei,Chimaeriformes,457
8101,Perciformes/Bembropoidei,Polypteriformes,378
8102,Perciformes/Bembropoidei,Acipenseriformes,349
8103,Perciformes/Bembropoidei,Amiiformes,297
8104,Perciformes/Bembropoidei,Lepisosteiformes,297
8105,Perciformes/Bembropoidei,Elopiformes,252
8106,Perciformes/Bembropoidei,Albuliformes,252
8107,Perciformes/Bembropoidei,Notacanthiformes,252
8108,Perciformes/Bembropoidei,Anguilliformes,252
8109,Perciformes/Bembropoidei,Saccopharyngiformes,252
8110,Perciformes/Bembropoidei,Hiodontiformes,223
8111,Perciformes/Bembropoidei,Osteoglossiformes,223
8112,Perciformes/Bembropoidei,Clupeiformes,223
8113,Perciformes/Bembropoidei,Alepocephaliformes,223
8114,Perciformes/Bembropoidei,Gonorynchiformes,223
8115,Perciformes/Bembropoidei,Cypriniformes,223
8116,Perciformes/Bembropoidei,Characiformes,223
8117,Perciformes/Bembropoidei,Gymnotiformes,223
8118,Perciformes/Bembropoidei,Siluriformes,223
8119,Perciformes/Bembropoidei,Lepidogalaxiiformes,209
8120,Perciformes/Bembropoidei,Esociformes,186
8121,Perciformes/Bembropoidei,Salmoniformes,186
8122,Perciformes/Bembropoidei,Argentiniformes,178
8123,Perciformes/Bembropoidei,Galaxiiformes,178
8124,Perciformes/Bembropoidei,Stomiiformes,178
8125,Perciformes/Bembropoidei,Osmeriformes,178
8126,Perciformes/Bembropoidei,Ateleopodiformes,159
8127,Perciformes/Bembropoidei,Aulopiformes,158
8128,Perciformes/Bembropoidei,Myctophiformes,148
8129,Perciformes/Bembropoidei,Polymixiiformes,143
8130,Perciformes/Bembropoidei,Percopsiformes,143
8131,Perciformes/Bembropoidei,Zeiformes,143
8132,Perciformes/Bembropoidei,Stylephoriformes,143
8133,Perciformes/Bembropoidei,Gadiformes,143
8134,Perciformes/Bembropoidei,Lampriformes,139
8135,Perciformes/Bembropoidei,Trachichthyiformes,130
8136,Perciformes/Bembropoidei,Beryciformes,130
8137,Perciformes/Bembropoidei,Holocentriformes,128
8138,Perciformes/Bembropoidei,Ophidiiformes,119
8139,Perciformes/Bembropoidei,Batrachoidiformes,114
8140,Perciformes/Bembropoidei,Kurtiformes,112
8141,Perciformes/Bembropoidei,Gobiiformes,112
8142,Perciformes/Bembropoidei,Scombriformes,106
8143,Perciformes/Bembropoidei,Syngnathiformes,106
8144,Perciformes/Bembropoidei,Dactylopteriformes,106
8145,Perciformes/Bembropoidei,Callionymiformes,106
8146,Perciformes/Bembropoidei,Mulliformes,106
8147,Perciformes/Bembropoidei,Synbranchiformes,103
8148,Perciformes/Bembropoidei,Anabantiformes,103
8149,Perciformes/Bembropoidei,Carangaria/misc,103
8150,Perciformes/Bembropoidei,Carangiformes,103
8151,Perciformes/Bembropoidei,Pleuronectiformes,103
8152,Perciformes/Bembropoidei,Mugiliformes,103
8153,Perciformes/Bembropoidei,Ovalentaria/misc,103
8154,Perciformes/Bembropoidei,Gobiesociformes,103
8155,Perciformes/Bembropoidei,Blenniiformes,103
8156,Perciformes/Bembropoidei,Cichliformes,103
8157,Perciformes/Bembropoidei,Beloniformes,103
8158,Perciformes/Bembropoidei,Atheriniformes,103
8159,Perciformes/Bembropoidei,Cyprinodontiformes,103
8160,Perciformes/Bembropoidei,Perciformes/Percoidei,81
8161,Perciformes/Bembropoidei,Perciformes/Zoarcoidei,81
8162,Perciformes/Bembropoidei,Perciformes/Percophoidei,81
8163,Perciformes/Bembropoidei,Perciformes/Notothenioidei,81
8164,Perciformes/Bembropoidei,Perciformes/Uranoscopoidei,81
8165,Perciformes/Bembropoidei,Perciformes/Serranoidei,81
8166,Perciformes/Bembropoidei,Perciformes/Scorpaenoidei,81
8167,Perciformes/Bembropoidei,Perciformes/Gasterosteoidei,81
8168,Perciformes/Bembropoidei,Perciformes/Cottoidei,81
8169,Perciformes/Bembropoidei,Acropomatiformes,94
8170,Perciformes/Bembropoidei,Centrarchiformes,94
8171,Perciformes/Bembropoidei,Eupercaria/misc,94
8172,Perciformes/Bembropoidei,Acanthuriformes,94
8173,Perciformes/Bembropoidei,Lophiiformes,94
8174,Perciformes/Bembropoidei,Tetraodontiformes,94
8175,Perciformes/Bembropoidei,Coelacanthiformes,439
8176,Perciformes/Bembropoidei,Ceratodontiformes,439
8177,Perciformes/Percophoidei,Myxiniformes,500
8178,Perciformes/Percophoidei,Petromyzontiformes,500
8179,Perciformes/Percophoidei,Heterodontiformes,457
8180,Perciformes/Percophoidei,Orectolobiformes,457
8181,Perciformes/Percophoidei,Lamniformes,457
8182,Perciformes/Percophoidei,Carcharhiniformes,457
8183,Perciformes/Percophoidei,Hexanchiformes,457
8184,Perciformes/Percophoidei,Squaliformes,457
8185,Perciformes/Percophoidei,Echinorhiniformes,457
8186,Perciformes/Percophoidei,Pristiophoriformes,457
8187,Perciformes/Percophoidei,Squatiniformes,457
8188,Perciformes/Percophoidei,Rajiformes,457
8189,Perciformes/Percophoidei,Torpediniformes,457
8190,Perciformes/Percophoidei,Rhinopristiformes,457
8191,Perciformes/Percophoidei,Myliobatiformes,457
8192,Perciformes/Percophoidei,Chimaeriformes,457
8193,Perciformes/Percophoidei,Polypteriformes,378
8194,Perciformes/Percophoidei,Acipenseriformes,349
8195,Perciformes/Percophoidei,Amiiformes,297
8196,Perciformes/Percophoidei,Lepisosteiformes,297
8197,Perciformes/Percophoidei,Elopiformes,252
8198,Perciformes/Percophoidei,Albuliformes,252
8199,Perciformes/Percophoidei,Notacanthiformes,252
8200,Perciformes/Percophoidei,Anguilliformes,252
8201,Perciformes/Percophoidei,Saccopharyngiformes,252
8202,Perciformes/Percophoidei,Hiodontiformes,223
8203,Perciformes/Percophoidei,Osteoglossiformes,223
8204,Perciformes/Percophoidei,Clupeiformes,223
8205,Perciformes/Percophoidei,Alepocephaliformes,223
8206,Perciformes/Percophoidei,Gonorynchiformes,223
8207,Perciformes/Percophoidei,Cypriniformes,223
8208,Perciformes/Percophoidei,Characiformes,223
8209,Perciformes/Percophoidei,Gymnotiformes,223
8210,Perciformes/Percophoidei,Siluriformes,223
8211,Perciformes/Percophoidei,Lepidogalaxiiformes,209
8212,Perciformes/Percophoidei,Esociformes,186
8213,Perciformes/Percophoidei,Salmoniformes,186
8214,Perciformes/Percophoidei,Argentiniformes,178
8215,Perciformes/Percophoidei,Galaxiiformes,178
8216,Perciformes/Percophoidei,Stomiiformes,178
8217,Perciformes/Percophoidei,Osmeriformes,178
8218,Perciformes/Percophoidei,Ateleopodiformes,159
8219,Perciformes/Percophoidei,Aulopiformes,158
8220,Perciformes/Percophoidei,Myctophiformes,148
8221,Perciformes/Percophoidei,Polymixiiformes,143
8222,Perciformes/Percophoidei,Percopsiformes,143
8223,Perciformes/Percophoidei,Zeiformes,143
8224,Perciformes/Percophoidei,Stylephoriformes,143
8225,Perciformes/Percophoidei,Gadiformes,143
8226,Perciformes/Percophoidei,Lampriformes,139
8227,Perciformes/Percophoidei,Trachichthyiformes,130
8228,Perciformes/Percophoidei,Beryciformes,130
8229,Perciformes/Percophoidei,Holocentriformes,128
8230,Perciformes/Percophoidei,Ophidiiformes,119
8231,Perciformes/Percophoidei,Batrachoidiformes,114
8232,Perciformes/Percophoidei,Kurtiformes,112
8233,Perciformes/Percophoidei,Gobiiformes,112
8234,Perciformes/Percophoidei,Scombriformes,106
8235,Perciformes/Percophoidei,Syngnathiformes,106
8236,Perciformes/Percophoidei,Dactylopteriformes,106
8237,Perciformes/Percophoidei,Callionymiformes,106
8238,Perciformes/Percophoidei,Mulliformes,106
8239,Perciformes/Percophoidei,Synbranchiformes,103
8240,Perciformes/Percophoidei,Anabantiformes,103
8241,Perciformes/Percophoidei,Carangaria/misc,103
8242,Perciformes/Percophoidei,Carangiformes,103
8243,Perciformes/Percophoidei,Pleuronectiformes,103
8244,Perciformes/Percophoidei,Mugiliformes,103
8245,Perciformes/Percophoidei,Ovalentaria/misc,103
8246,Perciformes/Percophoidei,Gobiesociformes,103
8247,Perciformes/Percophoidei,Blenniiformes,103
8248,Perciformes/Percophoidei,Cichliformes,103
8249,Perciformes/Percophoidei,Beloniformes,103
8250,Perciformes/Percophoidei,Atheriniformes,103
8251,Perciformes/Percophoidei,Cyprinodontiformes,103
8252,Perciformes/Percophoidei,Perciformes/Percoidei,81
8253,Perciformes/Percophoidei,Perciformes/Zoarcoidei,81
8254,Perciformes/Percophoidei,Perciformes/Bembropoidei,81
8255,Perciformes/Percophoidei,Perciformes/Notothenioidei,81
8256,Perciformes/Percophoidei,Perciformes/Uranoscopoidei,81
8257,Perciformes/Percophoidei,Perciformes/Serranoidei,81
8258,Perciformes/Percophoidei,Perciformes/Scorpaenoidei,81
8259,Perciformes/Percophoidei,Perciformes/Gasterosteoidei,81
8260,Perciformes/Percophoidei,Perciformes/Cottoidei,81
8261,Perciformes/Percophoidei,Acropomatiformes,94
8262,Perciformes/Percophoidei,Centrarchiformes,94
8263,Perciformes/Percophoidei,Eupercaria/misc,94
8264,Perciformes/Percophoidei,Acanthuriformes,94
8265,Perciformes/Percophoidei,Lophiiformes,94
8266,Perciformes/Percophoidei,Tetraodontiformes,94
8267,Perciformes/Percophoidei,Coelacanthiformes,439
8268,Perciformes/Percophoidei,Ceratodontiformes,439
8269,Perciformes/Notothenioidei,Myxiniformes,500
8270,Perciformes/Notothenioidei,Petromyzontiformes,500
8271,Perciformes/Notothenioidei,Heterodontiformes,457
8272,Perciformes/Notothenioidei,Orectolobiformes,457
8273,Perciformes/Notothenioidei,Lamniformes,457
8274,Perciformes/Notothenioidei,Carcharhiniformes,457
8275,Perciformes/Notothenioidei,Hexanchiformes,457
8276,Perciformes/Notothenioidei,Squaliformes,457
8277,Perciformes/Notothenioidei,Echinorhiniformes,457
8278,Perciformes/Notothenioidei,Pristiophoriformes,457
8279,Perciformes/Notothenioidei,Squatiniformes,457
8280,Perciformes/Notothenioidei,Rajiformes,457
8281,Perciformes/Notothenioidei,Torpediniformes,457
8282,Perciformes/Notothenioidei,Rhinopristiformes,457
8283,Perciformes/Notothenioidei,Myliobatiformes,457
8284,Perciformes/Notothenioidei,Chimaeriformes,457
8285,Perciformes/Notothenioidei,Polypteriformes,378
8286,Perciformes/Notothenioidei,Acipenseriformes,349
8287,Perciformes/Notothenioidei,Amiiformes,297
8288,Perciformes/Notothenioidei,Lepisosteiformes,297
8289,Perciformes/Notothenioidei,Elopiformes,252
8290,Perciformes/Notothenioidei,Albuliformes,252
8291,Perciformes/Notothenioidei,Notacanthiformes,252
8292,Perciformes/Notothenioidei,Anguilliformes,252
8293,Perciformes/Notothenioidei,Saccopharyngiformes,252
8294,Perciformes/Notothenioidei,Hiodontiformes,223
8295,Perciformes/Notothenioidei,Osteoglossiformes,223
8296,Perciformes/Notothenioidei,Clupeiformes,223
8297,Perciformes/Notothenioidei,Alepocephaliformes,223
8298,Perciformes/Notothenioidei,Gonorynchiformes,223
8299,Perciformes/Notothenioidei,Cypriniformes,223
8300,Perciformes/Notothenioidei,Characiformes,223
8301,Perciformes/Notothenioidei,Gymnotiformes,223
8302,Perciformes/Notothenioidei,Siluriformes,223
8303,Perciformes/Notothenioidei,Lepidogalaxiiformes,209
8304,Perciformes/Notothenioidei,Esociformes,186
8305,Perciformes/Notothenioidei,Salmoniformes,186
8306,Perciformes/Notothenioidei,Argentiniformes,178
8307,Perciformes/Notothenioidei,Galaxiiformes,178
8308,Perciformes/Notothenioidei,Stomiiformes,178
8309,Perciformes/Notothenioidei,Osmeriformes,178
8310,Perciformes/Notothenioidei,Ateleopodiformes,159
8311,Perciformes/Notothenioidei,Aulopiformes,158
8312,Perciformes/Notothenioidei,Myctophiformes,148
8313,Perciformes/Notothenioidei,Polymixiiformes,143
8314,Perciformes/Notothenioidei,Percopsiformes,143
8315,Perciformes/Notothenioidei,Zeiformes,143
8316,Perciformes/Notothenioidei,Stylephoriformes,143
8317,Perciformes/Notothenioidei,Gadiformes,143
8318,Perciformes/Notothenioidei,Lampriformes,139
8319,Perciformes/Notothenioidei,Trachichthyiformes,130
8320,Perciformes/Notothenioidei,Beryciformes,130
8321,Perciformes/Notothenioidei,Holocentriformes,128
8322,Perciformes/Notothenioidei,Ophidiiformes,119
8323,Perciformes/Notothenioidei,Batrachoidiformes,114
8324,Perciformes/Notothenioidei,Kurtiformes,112
8325,Perciformes/Notothenioidei,Gobiiformes,112
8326,Perciformes/Notothenioidei,Scombriformes,106
8327,Perciformes/Notothenioidei,Syngnathiformes,106
8328,Perciformes/Notothenioidei,Dactylopteriformes,106
8329,Perciformes/Notothenioidei,Callionymiformes,106
8330,Perciformes/Notothenioidei,Mulliformes,106
8331,Perciformes/Notothenioidei,Synbranchiformes,103
8332,Perciformes/Notothenioidei,Anabantiformes,103
8333,Perciformes/Notothenioidei,Carangaria/misc,103
8334,Perciformes/Notothenioidei,Carangiformes,103
8335,Perciformes/Notothenioidei,Pleuronectiformes,103
8336,Perciformes/Notothenioidei,Mugiliformes,103
8337,Perciformes/Notothenioidei,Ovalentaria/misc,103
8338,Perciformes/Notothenioidei,Gobiesociformes,103
8339,Perciformes/Notothenioidei,Blenniiformes,103
8340,Perciformes/Notothenioidei,Cichliformes,103
8341,Perciformes/Notothenioidei,Beloniformes,103
8342,Perciformes/Notothenioidei,Atheriniformes,103
8343,Perciformes/Notothenioidei,Cyprinodontiformes,103
8344,Perciformes/Notothenioidei,Perciformes/Percoidei,81
8345,Perciformes/Notothenioidei,Perciformes/Zoarcoidei,81
8346,Perciformes/Notothenioidei,Perciformes/Bembropoidei,81
8347,Perciformes/Notothenioidei,Perciformes/Percophoidei,81
8348,Perciformes/Notothenioidei,Perciformes/Uranoscopoidei,81
8349,Perciformes/Notothenioidei,Perciformes/Serranoidei,81
8350,Perciformes/Notothenioidei,Perciformes/Scorpaenoidei,81
8351,Perciformes/Notothenioidei,Perciformes/Gasterosteoidei,81
8352,Perciformes/Notothenioidei,Perciformes/Cottoidei,81
8353,Perciformes/Notothenioidei,Acropomatiformes,94
8354,Perciformes/Notothenioidei,Centrarchiformes,94
8355,Perciformes/Notothenioidei,Eupercaria/misc,94
8356,Perciformes/Notothenioidei,Acanthuriformes,94
8357,Perciformes/Notothenioidei,Lophiiformes,94
8358,Perciformes/Notothenioidei,Tetraodontiformes,94
8359,Perciformes/Notothenioidei,Coelacanthiformes,439
8360,Perciformes/Notothenioidei,Ceratodontiformes,439
8361,Perciformes/Uranoscopoidei,Myxiniformes,500
8362,Perciformes/Uranoscopoidei,Petromyzontiformes,500
8363,Perciformes/Uranoscopoidei,Heterodontiformes,457
8364,Perciformes/Uranoscopoidei,Orectolobiformes,457
8365,Perciformes/Uranoscopoidei,Lamniformes,457
8366,Perciformes/Uranoscopoidei,Carcharhiniformes,457
8367,Perciformes/Uranoscopoidei,Hexanchiformes,457
8368,Perciformes/Uranoscopoidei,Squaliformes,457
8369,Perciformes/Uranoscopoidei,Echinorhiniformes,457
8370,Perciformes/Uranoscopoidei,Pristiophoriformes,457
8371,Perciformes/Uranoscopoidei,Squatiniformes,457
8372,Perciformes/Uranoscopoidei,Rajiformes,457
8373,Perciformes/Uranoscopoidei,Torpediniformes,457
8374,Perciformes/Uranoscopoidei,Rhinopristiformes,457
8375,Perciformes/Uranoscopoidei,Myliobatiformes,457
8376,Perciformes/Uranoscopoidei,Chimaeriformes,457
8377,Perciformes/Uranoscopoidei,Polypteriformes,378
8378,Perciformes/Uranoscopoidei,Acipenseriformes,349
8379,Perciformes/Uranoscopoidei,Amiiformes,297
8380,Perciformes/Uranoscopoidei,Lepisosteiformes,297
8381,Perciformes/Uranoscopoidei,Elopiformes,252
8382,Perciformes/Uranoscopoidei,Albuliformes,252
8383,Perciformes/Uranoscopoidei,Notacanthiformes,252
8384,Perciformes/Uranoscopoidei,Anguilliformes,252
8385,Perciformes/Uranoscopoidei,Saccopharyngiformes,252
8386,Perciformes/Uranoscopoidei,Hiodontiformes,223
8387,Perciformes/Uranoscopoidei,Osteoglossiformes,223
8388,Perciformes/Uranoscopoidei,Clupeiformes,223
8389,Perciformes/Uranoscopoidei,Alepocephaliformes,223
8390,Perciformes/Uranoscopoidei,Gonorynchiformes,223
8391,Perciformes/Uranoscopoidei,Cypriniformes,223
8392,Perciformes/Uranoscopoidei,Characiformes,223
8393,Perciformes/Uranoscopoidei,Gymnotiformes,223
8394,Perciformes/Uranoscopoidei,Siluriformes,223
8395,Perciformes/Uranoscopoidei,Lepidogalaxiiformes,209
8396,Perciformes/Uranoscopoidei,Esociformes,186
8397,Perciformes/Uranoscopoidei,Salmoniformes,186
8398,Perciformes/Uranoscopoidei,Argentiniformes,178
8399,Perciformes/Uranoscopoidei,Galaxiiformes,178
8400,Perciformes/Uranoscopoidei,Stomiiformes,178
8401,Perciformes/Uranoscopoidei,Osmeriformes,178
8402,Perciformes/Uranoscopoidei,Ateleopodiformes,159
8403,Perciformes/Uranoscopoidei,Aulopiformes,158
8404,Perciformes/Uranoscopoidei,Myctophiformes,148
8405,Perciformes/Uranoscopoidei,Polymixiiformes,143
8406,Perciformes/Uranoscopoidei,Percopsiformes,143
8407,Perciformes/Uranoscopoidei,Zeiformes,143
8408,Perciformes/Uranoscopoidei,Stylephoriformes,143
8409,Perciformes/Uranoscopoidei,Gadiformes,143
8410,Perciformes/Uranoscopoidei,Lampriformes,139
8411,Perciformes/Uranoscopoidei,Trachichthyiformes,130
8412,Perciformes/Uranoscopoidei,Beryciformes,130
8413,Perciformes/Uranoscopoidei,Holocentriformes,128
